 3.940E-04 -2.359E+00  8.990E-02 -1.683E-01 -2.192E+00  2.023E-03
 3.950E-04 -2.447E+00  8.966E-02 -1.686E-01 -2.279E+00  2.110E-03
 3.960E-04 -2.534E+00  8.941E-02 -1.689E-01 -2.366E+00  2.197E-03
 3.970E-04 -2.621E+00  8.915E-02 -1.691E-01 -2.453E+00  2.283E-03
 3.980E-04 -2.707E+00  8.888E-02 -1.694E-01 -2.539E+00  2.369E-03
 3.990E-04 -2.794E+00  8.861E-02 -1.696E-01 -2.625E+00  2.455E-03
 4.000E-04 -2.879E+00  8.833E-02 -1.698E-01 -2.710E+00  2.541E-03
 4.010E-04 -2.965E+00  8.803E-02 -1.700E-01 -2.796E+00  2.626E-03
 4.020E-04 -3.050E+00  8.773E-02 -1.702E-01 -2.881E+00  2.710E-03
 4.030E-04 -3.135E+00  8.742E-02 -1.704E-01 -2.965E+00  2.795E-03
 4.040E-04 -3.219E+00  8.711E-02 -1.706E-01 -3.049E+00  2.879E-03
 4.050E-04 -3.303E+00  8.678E-02 -1.708E-01 -3.133E+00  2.962E-03
 4.060E-04 -3.386E+00  8.644E-02 -1.710E-01 -3.216E+00  3.045E-03
 4.070E-04 -3.469E+00  8.610E-02 -1.711E-01 -3.299E+00  3.128E-03
 4.080E-04 -3.552E+00  8.575E-02 -1.713E-01 -3.381E+00  3.210E-03
 4.090E-04 -3.634E+00  8.539E-02 -1.715E-01 -3.463E+00  3.292E-03
 4.100E-04 -3.716E+00  8.502E-02 -1.716E-01 -3.545E+00  3.373E-03
 4.110E-04 -3.797E+00  8.465E-02 -1.718E-01 -3.626E+00  3.454E-03
 4.120E-04 -3.878E+00  8.426E-02 -1.719E-01 -3.707E+00  3.535E-03
 4.130E-04 -3.958E+00  8.387E-02 -1.721E-01 -3.787E+00  3.615E-03
 4.140E-04 -4.038E+00  8.347E-02 -1.722E-01 -3.867E+00  3.695E-03
 4.150E-04 -4.118E+00  8.306E-02 -1.724E-01 -3.946E+00  3.774E-03
 4.160E-04 -4.197E+00  8.265E-02 -1.725E-01 -4.025E+00  3.852E-03
 4.170E-04 -4.275E+00  8.222E-02 -1.726E-01 -4.103E+00  3.930E-03
 4.180E-04 -4.353E+00  8.179E-02 -1.728E-01 -4.181E+00  4.008E-03
 4.190E-04 -4.430E+00  8.135E-02 -1.729E-01 -4.258E+00  4.085E-03
 4.200E-04 -4.507E+00  8.091E-02 -1.730E-01 -4.335E+00  4.162E-03
 4.210E-04 -4.583E+00  8.045E-02 -1.731E-01 -4.411E+00  4.238E-03
 4.220E-04 -4.659E+00  7.999E-02 -1.732E-01 -4.487E+00  4.313E-03
 4.230E-04 -4.734E+00  7.952E-02 -1.733E-01 -4.562E+00  4.389E-03
